Date,CPI_MoM
01/01/1989,0.004142502071251108
01/02/1989,0.0033003300330032292
01/03/1989,0.004934210526315929
01/04/1989,0.0073649754500817455
01/05/1989,0.004874086108854758
01/06/1989,0.003233629749393563
01/07/1989,0.003223207091055613
01/08/1989,0.0
01/09/1989,0.002409638554216941
01/10/1989,0.00480769230769229
01/11/1989,0.003987240829345984
01/12/1989,0.003177124702144596
01/01/1990,0.009501187648456087
01/02/1990,0.003921568627450966
01/03/1990,0.004687499999999955
01/04/1990,0.002332814930015692
01/05/1990,0.001551590380139522
01/06/1990,0.006196746707978429
01/07/1990,0.004618937644341736
01/08/1990,0.008429118773946254
01/09/1990,0.006838905775075954
01/10/1990,0.006792452830188811
01/11/1990,0.002248875562218755
01/12/1990,0.003739715781600594
01/01/1991,0.003725782414307099
01/02/1991,0.000742390497401768
01/03/1991,0.0
01/04/1991,0.002225519287833766
01/05/1991,0.0037009622501851243
01/06/1991,0.002949852507374784
01/07/1991,0.0014705882352941118
01/08/1991,0.002936857562408246
01/09/1991,0.002928257686676483
01/10/1991,0.0014598540145984709
01/11/1991,0.004373177842565745
01/12/1991,0.002902757619738683
01/01/1992,0.0007235890014474219
01/02/1992,0.002169197396963085
01/03/1992,0.003607503607503615
01/04/1992,0.0021567217828901693
01/05/1992,0.0021520803443326737
01/06/1992,0.0028632784538296092
01/07/1992,0.002855103497501732
01/08/1992,0.002135231316725994
01/09/1992,0.002130681818181656
01/10/1992,0.00425230333097093
01/11/1992,0.0028228652081863093
01/12/1992,0.0014074595355384458
01/01/1993,0.003513703443429383
01/02/1993,0.002100840336134224
01/03/1993,0.0013976240391335708
01/04/1993,0.003489183531053763
01/05/1993,0.0027816411682890507
01/06/1993,0.000693481276005769
01/07/1993,0.001386001386001201
01/08/1993,0.00207612456747408
01/09/1993,0.0013812154696131171
01/10/1993,0.004137931034482678
01/11/1993,0.002747252747252737
01/12/1993,0.00205479452054802
01/01/1994,0.0
01/02/1994,0.002734107997265811
01/03/1994,0.002726653033401582
01/04/1994,0.0006798096532969471
01/05/1994,0.002038043478260975
01/06/1994,0.0027118644067796183
01/07/1994,0.003380662609871576
01/08/1994,0.004043126684636133
01/09/1994,0.002013422818792021
01/10/1994,0.000669792364367038
01/11/1994,0.0026773761713521083
01/12/1994,0.002002670226969094
01/01/1995,0.002664890073284409
01/02/1995,0.0026578073089700283
01/03/1995,0.001988071570576455
01/04/1995,0.003968253968254176
01/05/1995,0.001976284584980225
01/06/1995,0.001972386587771213
01/07/1995,0.001312335958005173
01/08/1995,0.001965923984272644
01/09/1995,0.001308044473512071
01/10/1995,0.0026126714565644082
01/11/1995,0.001302931596091072
01/12/1995,0.0013012361743658378
01/01/1996,0.005198180636777128
01/02/1996,0.0019392372333548729
01/03/1996,0.003225806451612856
01/04/1996,0.00385852090032146
01/05/1996,0.001921844971172426
01/06/1996,0.001918158567774774
01/07/1996,0.00191448627951507
01/08/1996,0.001273885350318471
01/09/1996,0.003180661577608212
01/10/1996,0.003170577045022105
01/11/1996,0.003160556257901348
01/12/1996,0.002520478890989386
01/01/1997,0.00188560653676939
01/02/1997,0.001882057716436458
01/03/1997,0.000626174076393315
01/04/1997,0.000625782227784643
01/05/1997,0.0
01/06/1997,0.001876172607879755
01/07/1997,0.001248439450686644
01/08/1997,0.002493765586034868
01/09/1997,0.002487562189054548
01/10/1997,0.001861042183622929
01/11/1997,0.001238390092879182
01/12/1997,0.000618429189857883
01/01/1998,0.001236093943139504
01/02/1998,0.0
01/03/1998,0.0
01/04/1998,0.00123456790123444
01/05/1998,0.002466091245376223
01/06/1998,0.001230012300123206
01/07/1998,0.00245700245700231
01/08/1998,0.001225490196078427
01/09/1998,0.000611995104039087
01/10/1998,0.0024464831804280602
01/11/1998,0.001220256253813278
01/12/1998,0.001828153564899626
01/01/1999,0.001824817518248034
01/02/1999,0.0
01/03/1999,0.000607164541590821
01/04/1999,0.006674757281553312
01/05/1999,0.000602772754671354
01/06/1999,0.0
01/07/1999,0.004216867469879481
01/08/1999,0.0023995200959807668
01/09/1999,0.00418910831837227
01/10/1999,0.0017878426698449959
01/11/1999,0.001784651992861485
01/12/1999,0.0023752969121140217
01/01/2000,0.002962085308056972
01/02/2000,0.004134672179562759
01/03/2000,0.00588235294117645
01/04/2000,-0.000584795321637354
01/05/2000,0.0017554125219425558
01/06/2000,0.005841121495327117
01/07/2000,0.002903600464576161
01/08/2000,0.0
01/09/2000,0.005211349160393786
01/10/2000,0.001728110599078514
01/11/2000,0.001725129384703816
01/12/2000,0.002296211251435087
01/01/2001,0.00572737686139746
01/02/2001,0.002277904328018332
01/03/2001,0.0005681818181817451
01/04/2001,0.001703577512776943
01/05/2001,0.005102040816326481
01/06/2001,0.002256063169768563
01/07/2001,-0.0016882386043892688
01/08/2001,0.0
01/09/2001,0.003945885005636862
01/10/2001,-0.002807411566535633
01/11/2001,-0.000563063063063085
01/12/2001,-0.000563380281690117
01/01/2002,0.001691093573844337
01/02/2002,0.0016882386043894908
01/03/2002,0.002808988764045006
01/04/2002,0.004481792717086819
01/05/2002,0.001115448968209698
01/06/2002,0.000557103064066755
01/07/2002,0.0022271714922048598
01/08/2002,0.002777777777777768
01/09/2002,0.0016620498614958732
01/10/2002,0.00221238938053081
01/11/2002,0.0016556291390728
01/12/2002,0.001652892561983643
01/01/2003,0.004400440044004305
01/02/2003,0.005476451259583737
01/03/2003,0.0016339869281045691
01/04/2003,-0.003806416530723333
01/05/2003,-0.0016375545851528
01/06/2003,0.0010934937124111859
01/07/2003,0.003276897870016393
01/08/2003,0.004354926510615087
01/09/2003,0.003252032520325132
01/10/2003,-0.001080497028633109
01/11/2003,0.000540832882639286
01/12/2003,0.002702702702702675
01/01/2004,0.00431266846361189
01/02/2004,0.002147074610842514
01/03/2004,0.002142474558114671
01/04/2004,0.0016034206306787529
01/05/2004,0.004268943436499306
01/06/2004,0.003719447396386854
01/07/2004,0.001058761249338235
01/08/2004,0.000528820729772672
01/09/2004,0.003171247357294016
01/10/2004,0.005268703898840821
01/11/2004,0.004716981132075304
01/12/2004,0.0
01/01/2005,-0.000521648408972286
01/02/2005,0.004175365344467607
01/03/2005,0.003638253638253541
01/04/2005,0.003107198342827466
01/05/2005,-0.000516262261228694
01/06/2005,0.000516528925619708
01/07/2005,0.006195147134744561
01/08/2005,0.0061570035915854415
01/09/2005,0.013768485466598701
01/10/2005,0.0015090543259557159
01/11/2005,-0.0050226017076845375
01/12/2005,0.0
01/01/2006,0.006057546693589266
01/02/2006,0.000501756146512821
01/03/2006,0.001504513540621754
01/04/2006,0.005007511266900355
01/05/2006,0.002989536621823774
01/06/2006,0.002483854942871399
01/07/2006,0.005450941526263575
01/08/2006,0.0044356826022671205
01/09/2006,-0.004906771344455385
01/10/2006,-0.004437869822485285
01/11/2006,0.000495294700346704
01/12/2006,0.00544554455445545
01/01/2007,0.001659281142294633
01/02/2007,0.003878350545869269
01/03/2007,0.005200121434097538
01/04/2007,0.003000662483924943
01/05/2007,0.0041329940166290316
01/06/2007,0.00231675171096235
01/07/2007,0.0017805958481715838
01/08/2007,0.000308280708853025
01/09/2007,0.004237553390765036
01/10/2007,0.0030832378312801723
01/11/2007,0.007858884267890387
01/12/2007,0.002898014551732553
01/01/2008,0.003447705076970342
01/02/2008,0.002417826877939788
01/03/2008,0.003578027806118822
01/04/2008,0.002314381020201539
01/05/2008,0.0059174916566171465
01/06/2008,0.0104782350098509
01/07/2008,0.007141444751521009
01/08/2008,-0.001488475727800642
01/09/2008,0.000855091682290032
01/10/2008,-0.008598436564828615
01/11/2008,-0.017705477084725474
01/12/2008,-0.008233522399403226
01/01/2009,0.0025307713412614508
01/02/2009,0.003642660652187324
01/03/2009,-0.000987282856538485
01/04/2009,0.001007082519588697
01/05/2009,0.0014714939189219838
01/06/2009,0.008299612246622345
01/07/2009,-0.000297965454630122
01/08/2009,0.003348453377792992
01/09/2009,0.0019308872334005132
01/10/2009,0.003001931798703783
01/11/2009,0.0033485905897676638
01/12/2009,0.000520176399642746
01/01/2010,0.000648732211624647
01/02/2010,-0.000951776649746216
01/03/2010,0.000331368136192278
01/04/2010,0.00023004053314190602
01/05/2010,-0.000519772036264409
01/06/2010,-0.000418795158543816
01/07/2010,0.0018692535416828802
01/08/2010,0.001461363479699606
01/09/2010,0.001615249422961318
01/10/2010,0.00348184629481163
01/11/2010,0.0025338416234848
01/12/2010,0.004016576346828282
01/01/2011,0.003243042200370194
01/02/2011,0.00321447463006419
01/03/2011,0.0051735482068338
01/04/2011,0.004694098975099203
01/05/2011,0.003181714734507679
01/06/2011,0.0
01/07/2011,0.002620036831757044
01/08/2011,0.003154462166418792
01/09/2011,0.002171547858084377
01/10/2011,0.0006752075270193281
01/11/2011,0.001847850055126887
01/12/2011,0.000237708490154808
01/01/2012,0.002724196054096683
01/02/2012,0.002137446124946151
01/03/2012,0.0020934703870292277
01/04/2012,0.0016607883500068248
01/05/2012,-0.002068180132381081
01/06/2012,-0.000826363171310684
01/07/2012,0.000288809928060018
01/08/2012,0.00580952797585188
01/09/2012,0.004771266277542318
01/10/2012,0.002696794580438588
01/11/2012,-0.001679344494426637
01/12/2012,-0.000121081604677164
01/01/2013,0.001980788942180789
01/02/2013,0.005429926752100966
01/03/2013,-0.002811919102589932
01/04/2013,-0.002087979266581219
01/05/2013,0.000414155489501633
01/06/2013,0.0023804082055085547
01/07/2013,0.001957452300544337
01/08/2013,0.002387290682696274
01/09/2013,0.00037694469193349996
01/10/2013,0.0005352310485391419
01/11/2013,0.0018444894273523798
01/12/2013,0.0026441691584793148
01/01/2014,0.002424175290453689
01/02/2014,0.001100778620244158
01/03/2014,0.00204205530106516
01/04/2014,0.0018641856050976011
01/05/2014,0.001903005903547194
01/06/2014,0.001321132206079767
01/07/2014,0.0011254852864928109
01/08/2014,-0.00016000134737970102
01/09/2014,7.1591004800808e-05
01/10/2014,-0.00019791390324119798
01/11/2014,-0.0018826601524659639
01/12/2014,-0.0030846094445592383
01/01/2015,-0.0063703164417655556
01/02/2015,0.002534643680217385
01/03/2015,0.002693951780812442
01/04/2015,0.001042478896158938
01/05/2015,0.003297745341246827
01/06/2015,0.002767920810460733
01/07/2015,0.0015863197801873061
01/08/2015,-4.201080517907e-06
01/09/2015,-0.002247587519377591
01/10/2015,0.00098948201669069
01/11/2015,0.001194617491050875
01/12/2015,-0.001075553426856057
01/01/2016,-0.00045844356307389497
01/02/2016,-0.001329675323582302
01/03/2016,0.003134796238244419
01/04/2016,0.003830645161290169
01/05/2016,0.00236409586931785
01/06/2016,0.002775957287827202
01/07/2016,-0.00050370074347894
01/08/2016,0.0018492217858316889
01/09/2016,0.002623209794425207
01/10/2016,0.002342687497926876
01/11/2016,0.001178947716771183
01/12/2016,0.002524522158776188
01/01/2017,0.004043076694815628
01/02/2017,0.0015926573570097518
01/03/2017,-0.000467201626189517
01/04/2017,0.001234152821740774
01/05/2017,-0.000773977960056293
01/06/2017,0.0006516286618252209
01/07/2017,0.00032764997153544796
01/08/2017,0.003848626163288182
01/09/2017,0.005106389920997767
01/10/2017,0.00077505224501384
01/11/2017,0.002668007428251684
01/12/2017,0.002106889244755105
01/01/2018,0.0042533443635115456
01/02/2018,0.002692287600609022
01/03/2018,0.000192362410782021
01/04/2018,0.002604406656061986
01/05/2018,0.002257949781598212
01/06/2018,0.00090114517209483
01/07/2018,0.000780820498928358
01/08/2018,0.0017873207703393839
01/09/2018,0.002062281702117419
01/10/2018,0.002339580144498754
01/11/2018,-0.0007041919199911589
01/12/2018,0.0006848935445813439
01/01/2019,-0.000814979803534399
01/02/2019,0.003001255142321968
01/03/2019,0.003781792917230797
01/04/2019,0.0037596794047436433
01/05/2019,0.00024683328566443797
01/06/2019,-0.00032511281022806694
01/07/2019,0.002307876166182776
01/08/2019,0.0009147700174354511
01/09/2019,0.0015388460997671771
01/10/2019,0.0028272822992627678
01/11/2019,0.00281542260504386
01/12/2019,0.002912218521089249
01/01/2020,0.001921664153423874
01/02/2020,0.00047467072130657996
01/03/2020,-0.004528447444551498
01/04/2020,-0.007920147553434065
01/05/2020,-0.0008983252093487381
01/06/2020,0.004847499237691677
01/07/2020,0.005096443382793581
01/08/2020,0.003731343283582156
01/09/2020,0.002626139536318739
01/10/2020,0.001238475828567287
01/11/2020,0.002274132890799363
01/12/2020,0.004346309661148906
01/01/2021,0.00226678623900467
01/02/2021,0.003556212139095738
01/03/2021,0.004833575517978028
01/04/2021,0.006713309948762847
01/05/2021,0.006672292545710334
01/06/2021,0.008591526206762845
01/07/2021,0.0046359572974770105
01/08/2021,0.0028937547110843283
01/09/2021,0.004362937760309826
01/10/2021,0.009439954442911349
01/11/2021,0.00830295666261649
01/12/2021,0.0071084268212204815
01/01/2022,0.006182204083958309
01/02/2022,0.007018425579205845
01/03/2022,0.010340040418240992
01/04/2022,0.003878706077567129
01/05/2022,0.009415001628653163
01/06/2022,0.012952327333770608
01/07/2022,-0.00044734844376970097
01/08/2022,0.000752695463483998
01/09/2022,0.004265454225137466
01/10/2022,0.0052560378650634565
01/11/2022,0.0024464811278648298
01/12/2022,0.00033477509808887897
01/01/2023,0.005515247249069821
01/02/2023,0.003394839843438024
01/03/2023,0.000553941275590608
01/04/2023,0.004027940313549472
01/05/2023,0.001512259870962484
01/06/2023,0.0025814661936727212
01/07/2023,0.0016968158395787019
01/08/2023,0.004999753787567895
01/09/2023,0.004037394900339164
01/10/2023,0.000907689004274958
01/11/2023,0.001410680214397386
01/12/2023,0.002103301989373251
01/01/2024,0.003430126159975177
01/02/2024,0.003963924414288167
01/03/2024,0.003488499205844153
01/04/2024,0.002912462713108077
01/05/2024,0.000396145883916343
01/06/2024,-2.8741138149102e-05
01/07/2024,0.001389194937581939
01/08/2024,0.001801853517281904
01/09/2024,0.002292037398410329
01/10/2024,0.002264563237849071
01/11/2024,0.002804502414724075
01/12/2024,0.003646717164535129
01/01/2025,0.0046693513600313255
01/02/2025,0.002159292479143371
01/03/2025,-0.001000351809866184
01/04/2025,0.002
01/05/2025,0.001
01/06/2025,0.003
01/07/2025,0.002
01/08/2025,0.004
01/09/2025,0.003
01/10/2025,0.0025
01/11/2025,0.002
01/12/2025,0.003
01/01/2026,0.002
01/02/2026,0.0024
01/03/2026,0.009
01/04/2026,0.006
01/05/2026,0.003
01/06/2026,0.003
